declaration	owner_module	visibility	selected_owner	closure_role
NumStability.theorem20_7_deltaBEntryBudget_le_of_active_row_geometric_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_active_row_geometric_entry_growth_with_relative_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_alphaBetaMax_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_beta_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_h19_row_sorting_active_completed_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_h19_row_sorting_active_completion_preservation_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_row_sorting_active_completed_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_row_sorting_geometric_entry_growth_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntryBudget_le_of_row_sorting_geometric_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_active_row_geometric_entry_growth_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_active_row_geometric_entry_growth_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_active_row_geometric_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_active_row_geometric_entry_growth_with_relative_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_alphaBetaMax_le	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_h19_row_sorting_active_completed_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_h19_row_sorting_active_completion_preservation_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_row_sorting_active_completed_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_row_sorting_geometric_entry_growth_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaBEntry_bound_of_row_sorting_geometric_entry_growth_with_relative_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_active_completed_entry_growth_compactActiveHorizon_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_active_row_geometric_entry_growth_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_active_row_geometric_entry_growth_with_relative_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_leading_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_sqrt_budget_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_budget_bound_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_leading_block_det_budget_bound_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_upper_triangular_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_upper_triangular_diag_ne_zero_sqrtBalancedRowPolicy_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_diag_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_diag_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_leading_diag_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_leading_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_leading_diag_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_budget_sq_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_sqrt_budget_leading_block_det_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_sqrt_budget_leading_block_det_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_sqrt_budget_leading_block_det_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_budget_bound_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_budget_bound_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_budget_bound_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_current_diag_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_leading_block_det_budget_bound_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_leading_block_det_budget_bound_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_prefix_lower_signed_alpha_step_leading_block_det_budget_bound_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_upper_triangular_diag_ne_zero_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_upper_triangular_diag_ne_zero_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_concrete_stored_householder_qr_active_tail_compactActiveHorizon_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_of_activeMaxPivotColumn_upper_triangular_diag_ne_zero_row_scale_ratios_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
