old_private	new_private	destination_module
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_four_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_four_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_nine_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_nine_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_one_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_one_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_seven_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_seven_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_six_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_six_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_three_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_three_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_two_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_fifty_two_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_eight_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_eight_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_five_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_five_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_four_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_four_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_nine_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_nine_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_one_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_one_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_seven_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_seven_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_six_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_six_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_three_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_three_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_two_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_forty_two_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_eight_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_eight_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_five_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_five_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_four_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_four_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_one_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_one_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_seven_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_seven_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_six_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_six_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_three_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_three_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_two_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_seventy_two_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_eight_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_eight_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_five_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_five_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_four_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_four_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_nine_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_nine_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_one_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_one_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_seven_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_seven_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_six_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_six_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_three_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_three_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_two_plus_one	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_two_pow_sixty_two_plus_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredfiftyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredfiftyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseventh	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseventh	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredsixtytwothousandonehundredfortyfifth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twohundredsixtytwothousandonehundredfortyfifth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twomillionninetyseventhousandonehundredfiftythird	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twomillionninetyseventhousandonehundredfiftythird	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twothousandfortyninth	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDoubleFormat_minNormalMagnitude_le_one_twothousandfortyninth	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_eightThirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_eightThirds_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_fourThirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_fourThirds_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneFifth_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneFifth_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneSixth_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneSixth_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneTenth_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneTenth_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneThird_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_oneThird_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_sixteenThirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_sixteenThirds_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_thirtytwoThirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_thirtytwoThirds_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_threeFifths_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_threeFifths_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_three_mul_two_pow_predecessor_value	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_three_mul_two_pow_predecessor_value	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_three_mul_two_pow_value	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_three_mul_two_pow_value	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_twoFifths_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_twoFifths_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
_private.NumStability.Analysis.Problem2_10.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_twoThirds_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results.0.NumStability.FloatingPointFormat.problem2_10_ieeeDouble_twoThirds_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.ExhaustiveBinary64.Results
