declaration	owner_module	visibility	selected_owner	closure_role
NumStability.sampleVarianceOnePassIeeeSingleRoundingCertificate_of_sq2_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_roundingCertificate	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_relError_one_of_sq2_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_roundingCertificate	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingleTrace_zero_of_sq2_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_exact_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_meanSquareTerm_sourceRoundToEvenEvidence_of_sumSquare	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_numerator	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sourceRoundingEvidenceCertificate	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq0	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq0_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq1	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq1_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq1_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq2	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq2_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sq2_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sum	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sum01	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sum01_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSq01	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq1_sq2	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSq_eq_of_sq2	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_exact_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sumSquare_sourceRoundToEvenEvidence	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sampleVarianceOnePassIeeeSingle_sum_eq	NumStability.Analysis.SampleVariance	public	yes	reverse_dependent
NumStability.sineTaylorOdd5_abs_error_le_next	NumStability.Analysis.AccuracyTests	public	yes	reverse_dependent
NumStability.theorem7_5_literal_printed_row_inf_scale_counterexample	NumStability.Analysis.HighamChapter7	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_abs_error_closed_form	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_abs_error_eq_defect	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_block_boundary_add_rounds_to_pow	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_block_prefix_accumulator	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_block_rounds_pow_to_next_pow	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_finiteRecursiveSum_eq_pow	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_finiteRecursiveSum_eq_pow_one	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_finiteRecursiveSum_eq_pow_two	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_first_block_rounds_to_two	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_first_order_bound_le_four_abs_error	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_first_order_bound_le_three_abs_error_plus_u	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_gamma_bound_le_eight_abs_error	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_gamma_bound_le_three_abs_error_plus_u_div	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_listRecursiveSum_eq_pow	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_add_rounds_to_nat	NumStability.Algorithms.WilkinsonAttainability	public	yes	reverse_dependent
_private.NumStability.Algorithms.Ch5SourceClosure.0.NumStability.ch5_bidiagonal_row_sum	NumStability.Algorithms.Ch5SourceClosure	private	yes	private_seed
_private.NumStability.Algorithms.Ch5SourceClosure.0.NumStability.ch5_fl_hornerDesc_append_singleton	NumStability.Algorithms.Ch5SourceClosure	private	yes	private_seed
_private.NumStability.Algorithms.Ch5SourceClosure.0.NumStability.ch5_fl_mul_right_zero	NumStability.Algorithms.Ch5SourceClosure	private	yes	private_seed
_private.NumStability.Algorithms.Higham5FastPolynomialEvaluation.0.NumStability.eval_monic_cubic	NumStability.Algorithms.Higham5FastPolynomialEvaluation	private	yes	private_seed
_private.NumStability.Algorithms.Higham5FastPolynomialEvaluation.0.NumStability.foldl_horner_append	NumStability.Algorithms.Higham5FastPolynomialEvaluation	private	yes	private_seed
_private.NumStability.Algorithms.Higham5PatersonStockmeyer.0.NumStability.higham5_ps_block_index_lt	NumStability.Algorithms.Higham5PatersonStockmeyer	private	yes	private_seed
_private.NumStability.Algorithms.Higham5PatersonStockmeyer.0.NumStability.higham5_ps_horner_eq_sum	NumStability.Algorithms.Higham5PatersonStockmeyer	private	yes	private_seed
_private.NumStability.Algorithms.Higham726Rump.0.NumStability.higham7_26_exists_nonpos_endpoint	NumStability.Algorithms.Higham726Rump	private	yes	private_seed
_private.NumStability.Algorithms.Higham726Rump.0.NumStability.higham7_26_iterate_period_next	NumStability.Algorithms.Higham726Rump	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter5ComplexAlgorithm51.0.NumStability.complexHornerRunningRadius_ge_two_u	NumStability.Algorithms.HighamChapter5ComplexAlgorithm51	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter5ComplexAlgorithm51.0.NumStability.complexHornerRunningRadius_nonneg	NumStability.Algorithms.HighamChapter5ComplexAlgorithm51	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.comparisonMatrix_abs_apply	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.comparisonMatrix_abs_eq_two_diag_sub	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_WInv_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_WMatrix_offdiag_nonpos	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZInvFormula_diag	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZInvFormula_upper	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZMatrix_upper	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_comparisonInv_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationDelta	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationLeft	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationRight	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessComparisonInv_col2_abs_sum	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessComparisonInv_row0_abs_sum	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_infNorm_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_oneNorm_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_row0_abs_sum	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_6_WInverseAbsVec_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_6_comparisonInverseAbsVec_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_7_nonneg_sup_eq_infNormVec	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_7_scaled_vector_bound	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_8_matMulVec_scaledBasis	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_8_maxEntryNorm_pos_of_inverse	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_absolute_norm_vec_le_of_nonneg_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_comparisonMatrix_eq_self_upper	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_of_gramLin_eq_smul_id	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_zero_of_rank_le_one	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_top_eq_of_rank_le_one_of_mem_nonzero	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramLin_eq_smul_id_of_conjTranspose_mul_self_scalar	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixRank_rankOne_standard_le_one	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_infNorm_le_of_abs_le_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_infNorm_le_of_nonneg_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_nonneg_real_matrix_absVec_mul_norm	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_oneNorm_le_of_abs_le_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_oneNorm_le_of_nonneg_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_opNorm2_le_of_abs_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_opNorm2_le_of_nonneg_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_4_comparisonImage_nonneg_bound	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_4_comparisonImage_row_eq	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_apply_castSucc	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_apply_last	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_injective	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_norm	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embeddedTopSpan	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embeddedTopSpan_finrank	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahanGram_interlace_succ	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahanSingularValue_interlace_succ	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_euclideanLin_embed	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_zero_eq_rankOne	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_zero_rank_le_one	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_matrix_toEuclideanLin_ofLp	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_norm_sq_eq_sum	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_subspace_intersection_nonzero	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan_finrank	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan_repr_eq_zero_of_lt	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan_finrank	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan_repr_eq_zero_of_lt	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_tailSpan_norm_image_le_sigma_mul_norm	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_topSpan_sigma_mul_norm_le	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec_square	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_relative_infNorm_bound_of_componentwise_backward_error	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_sum_two_support	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_upperTriangularMMatrix_solution_nonneg	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_upperTriangular_erase_sum_eq_strictUpper	NumStability.Algorithms.HighamChapter8	private	yes	private_seed
_private.NumStability.Algorithms.HighamChapters1To9SourceClosure.0.NumStability.higham8_18_fanIn7AbsApply_nonneg	NumStability.Algorithms.HighamChapters1To9SourceClosure	private	yes	private_seed
_private.NumStability.Algorithms.Horner.0.NumStability.fl_hornerDerivativeStep_backward_algebra_cons	NumStability.Algorithms.Horner	private	yes	private_seed
_private.NumStability.Algorithms.Horner.0.NumStability.fl_hornerDerivativeStep_backward_algebra_nil	NumStability.Algorithms.Horner	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_five_fourths	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_four	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_fourths	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_sixteenths	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_fourth	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_half	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_sixteenth	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_fourths	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_halves	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_twentyfive_sixteenths	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_two	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_minNormalMagnitude_le_half	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_one_le_maxFiniteMagnitude	NumStability.Algorithms.KahanAbsolute	private	yes	private_seed
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.doolittle_product_eq_L	NumStability.Algorithms.LU.Doolittle	private	yes	private_seed
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.doolittle_product_eq_U	NumStability.Algorithms.LU.Doolittle	private	yes	private_seed
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.exists_relative_error_of_abs_sub_le_mul_abs	NumStability.Algorithms.LU.Doolittle	private	yes	private_seed
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.le_abs_rounded_of_gap	NumStability.Algorithms.LU.Doolittle	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.finiteRoundToEvenListSum_replicate_eq_fin_foldl	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.finiteRoundToEven_eq_right_of_pos_same_exp_tie_odd	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa_odd	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_value	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_finiteNormalRange	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_rounds_to_nat	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_mantissa	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_value	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_first_add_rounds_to_three	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_second_add_rounds_to_four	NumStability.Algorithms.WilkinsonAttainability	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentLowerD20	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentLowerD20_le	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentUpperD20	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgument_leUpperD20	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.sine_odd_terms_antitone	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.AccuracyTests.0.NumStability.summable_sine_odd_terms	NumStability.Analysis.AccuracyTests	private	yes	private_seed
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2Gamma3Scalar_continuousAt_zero	NumStability.Analysis.CancellationOfRoundingErrors	private	yes	private_seed
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore	NumStability.Analysis.CancellationOfRoundingErrors	private	yes	private_seed
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore_continuousAt_zero	NumStability.Analysis.CancellationOfRoundingErrors	private	yes	private_seed
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalar_eq_mul_core	NumStability.Analysis.CancellationOfRoundingErrors	private	yes	private_seed
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.ieeeDoubleFormat_minNormalMagnitude_le_half	NumStability.Analysis.DoubleRounding	private	yes	private_seed
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.one_le_ieeeDoubleFormat_maxFiniteMagnitude	NumStability.Analysis.DoubleRounding	private	yes	private_seed
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9DoubleMidpoint_ieeeDoubleFormat_finiteNormalRange	NumStability.Analysis.DoubleRounding	private	yes	private_seed
